Tumor_Sample_Barcode	low	true	high
TCGA-C5-A8XJ-01A-11D-A37N-09	0.6897290904387035	0.9396899179194492	1.1801674556515622
TCGA-C5-A8XK-01A-11D-A37N-09	0.517431749855756	0.6936116567361833	0.8431651839621479
TCGA-C5-A8YQ-01A-11D-A37N-09	0.8943524046250472	1.2286448166033084	1.8796031144064516
TCGA-C5-A8YR-01A-12D-A37N-09	0.4919332803040883	0.7268506335393206	0.9893558951965065
TCGA-C5-A8YT-01A-11D-A37N-09	0.33222591362126247	1.9377162629757787	0.0
TCGA-C5-A8ZZ-01A-11D-A37N-09	0.8047830043122206	1.1511046269278866	2.2914862204724407
TCGA-C5-A901-01A-11D-A37N-09	0.4359293083037375	0.6865247663412163	0.9843366093366094
TCGA-C5-A902-01A-11D-A37N-09	0.3930019094837694	0.5635105751214954	0.8311252033803904
TCGA-C5-A905-01A-11D-A37N-09	0.4041943549469727	0.7063754916166425	1.1803668983695768
TCGA-C5-A907-01A-11D-A37N-09	0.6716563618613733	1.5852941176470587	3.659259259259259
TCGA-DG-A2KH-01A-21D-A22X-09	0.9679366055865595	1.645273159144893	2.736307961504812
TCGA-DG-A2KJ-01A-11D-A18J-09	0.520786404681757	0.8343079299142567	1.1596350534635054
TCGA-DG-A2KK-01A-11D-A17W-09	0.5532242570490997	0.6942062344020729	0.8908689550318695
TCGA-DG-A2KL-01A-11D-A17W-09	0.44951112249690445	0.5723280020309723	0.7735989866830988
TCGA-DG-A2KM-01A-11D-A17W-09	0.6279533465886306	0.8582738849823098	1.1218319253001334
TCGA-DR-A0ZL-01A-11D-A10S-08	0.6383221247007865	1.0868003136373743	1.5625
TCGA-DR-A0ZM-01A-12D-A10S-08	0.7087655008367619	0.8070130525004546	0.9227125275130508
TCGA-DS-A0VK-01A-21D-A10S-08	0.5964426595694121	0.8269134543669339	1.0372448979591837
TCGA-DS-A0VL-01A-21D-A10S-08	0.6699957382942059	0.9124472873726605	1.551920693928129
TCGA-DS-A0VM-01A-11D-A10S-08	0.6027101335428122	0.7642251582164487	0.9972530612244899
TCGA-DS-A0VN-01A-21D-A10S-08	0.6571109751268852	0.9660478749389351	1.3980238286172528
TCGA-DS-A1OA-01A-11D-A16Y-08	0.4451650560996174	0.9227819952457634	1.9534935579781962
TCGA-DS-A1OB-01A-11D-A16Y-08	0.6129506961667963	0.7233388363337788	0.8698132496413501
TCGA-DS-A1OC-01A-11D-A14W-08	0.33746118853346807	0.49641889716529036	0.693746163169576
TCGA-DS-A1OD-01A-11D-A14W-08	0.31829180074334606	0.4921233643663819	0.7821979051889003
TCGA-DS-A3LQ-01A-21D-A21Q-09	0.6891425908667288	1.045807077072225	2.8941641938674576
TCGA-DS-A5RQ-01A-11D-A28B-09	0.5970423661071144	0.8839858518231117	1.1284771815275794
TCGA-DS-A7WF-01A-11D-A351-09	0.5713634290925672	1.0598727561917747	1.6874766355140187
TCGA-DS-A7WH-01A-22D-A351-09	0.5968519073297384	0.8151270207852195	1.171837749764171
TCGA-DS-A7WI-01A-12D-A351-09	0.6023908523908524	1.129511677282378	3.60566037735849
TCGA-EA-A1QS-01A-61D-A22X-09	0.9059049934163881	1.695959960321039	4.260017809439002
TCGA-EA-A1QT-01A-11D-A14W-08	0.6540597034424195	1.421879230977525	3.857980845969673
TCGA-EA-A3HQ-01A-11D-A20U-09	0.6470863561900304	0.9255574153889222	1.4086439515206952
TCGA-EA-A3HR-01A-11D-A20U-09	0.4674446680080483	0.7284433253821009	1.027680081916125
TCGA-EA-A3HS-01A-11D-A20U-09	1.0439710874261838	1.2735687486106007	1.5776130678197944
TCGA-EA-A3HT-01A-61D-A21Q-09	0.841703111647313	1.1101930745617812	1.6408515084236648
TCGA-EA-A3HU-01A-11D-A20U-09	0.642714210521997	0.849147551377082	0.9901044558354529
TCGA-EA-A3QD-01A-32D-A22X-09	0.5889152548461583	0.9470472207391587	1.3689394119182667
TCGA-EA-A3QE-01A-21D-A21Q-09	0.8109540636042404	1.216620237768274	2.0499063462332137
TCGA-EA-A3Y4-01A-51D-A243-09	0.5947066462046984	1.001234797423852	1.5767754318618044
TCGA-EA-A410-01A-11D-A243-09	0.9890798597685151	1.1090335362171189	1.2261886476064574
TCGA-EA-A411-01A-11D-A243-09	0.3212477299433821	0.7048756218905472	1.2358326363615815
TCGA-EA-A439-01A-11D-A243-09	0.4906984229159962	0.661026760101631	0.958350012845714
TCGA-EA-A43B-01A-81D-A243-09	0.4526888854957593	0.6793277427617013	0.9967548603219888
TCGA-EA-A5FO-01A-21D-A28B-09	0.5033571583279186	0.8556936391337988	1.252260552817656
TCGA-EA-A5O9-01A-11D-A28B-09	0.7100955345641906	1.0652541271285585	2.179518664047151
TCGA-EA-A5ZD-01A-11D-A28B-09	0.6270716730967778	1.2632636655948555	3.9926739926739927
TCGA-EA-A5ZE-01A-11D-A28B-09	0.3491937315466727	0.5837405597512216	0.9348498233215548
TCGA-EA-A5ZF-01A-11D-A28B-09	0.48366574350386804	0.7175527996070726	1.102284277537046
TCGA-EA-A6QX-01A-12D-A33O-09	0.49230535173027185	0.6744260204081632	1.1267704144081132
TCGA-EA-A78R-01A-11D-A32I-09	0.4834730433248037	0.757722366951991	1.3284993397472173
TCGA-EA-A97N-01A-11D-A387-09	0.4316135769604559	0.7173278169871014	1.040553143793966
TCGA-EK-A2GZ-01A-11D-A17W-09	0.6826202562243171	0.9946571221081025	1.7182945102847023
TCGA-EK-A2H0-01A-11D-A17W-09	0.5679480940794809	0.746114549929152	1.0940538888216678
TCGA-EK-A2H1-01A-11D-A17W-09	0.8141459744168548	1.7889840881272951	5.084745762711865
TCGA-EK-A2IP-01A-11D-A17W-09	0.46705493367326617	0.6680317889428931	0.9272837923271904
TCGA-EK-A2PG-01A-11D-A18J-09	0.7478903376047814	0.8723124804508651	1.0063124143005537
TCGA-EK-A2PI-01A-11D-A18J-09	0.7618268452755552	1.1012554585152836	1.7882335594219996
TCGA-EK-A2PK-01A-11D-A18J-09	0.2619769557307459	0.48193489225126096	1.3018867924528303
TCGA-EK-A2PL-01A-11D-A18J-09	0.8871193878097072	1.1634306680935635	1.8567751630643305
TCGA-EK-A2PM-01A-11D-A18J-09	0.744539662387737	0.8962021024075958	1.1755862146367273
TCGA-EK-A2R7-01A-11D-A18J-09	0.6436152499982287	0.9032481539865592	1.3356450956450956
TCGA-EK-A2R8-01A-21D-A18J-09	0.6904642413804247	0.9621906115845229	1.3098770665536243
TCGA-EK-A2R9-01A-11D-A18J-09	0.802418682235196	1.206133961914347	2.5095805540982785
TCGA-EK-A2RA-01A-11D-A18J-09	0.6820401278409091	0.8681286528925816	1.1642813872482207
TCGA-EK-A2RB-01A-11D-A18J-09	0.5459641880961679	0.8026458345212978	1.1910496046010066
TCGA-EK-A2RC-01A-11D-A18J-09	0.3950891845921313	0.6494521760179685	1.0529104777197913
TCGA-EK-A2RD-01A-12D-A20U-09	0.5905121973174903	0.8610761790202005	1.2999557317730388
TCGA-EK-A2RE-01A-11D-A18J-09	0.6127208480565371	1.275	4.6875
TCGA-EK-A2RJ-01A-11D-A18J-09	0.7388109418052137	0.9192760459552166	1.1637344789030777
TCGA-EK-A2RK-01A-11D-A18J-09	0.63640616274104	0.9336369805804969	1.3372537214275335
TCGA-EK-A2RL-01A-11D-A18J-09	0.1496274217585693	0.3345967847340217	0.671917808219178
TCGA-EK-A2RM-01A-21D-A18J-09	0.6110308820262164	1.078154025472603	1.716802860061287
TCGA-EK-A2RN-01A-12D-A20U-09	0.7565359385117825	1.0145622602023021	1.4024249207237456
TCGA-EK-A2RO-01A-11D-A18J-09	1.061873138773079	1.5857250336811286	2.281895118633822
TCGA-EK-A3GJ-01A-21D-A20U-09	0.5990314717276805	0.8151693080979041	1.258698301375314
TCGA-EK-A3GK-01A-11D-A20U-09	0.6902783108941046	0.7852627458528859	0.9020969779376731
TCGA-EK-A3GM-01A-11D-A20U-09	0.6421363789170802	0.9132374348458998	1.2056716305937958
TCGA-EK-A3GN-01A-11D-A20U-09	0.36239207416543984	0.5804528180699031	0.9686785030973629
TCGA-EX-A1H5-01A-31D-A13W-08	0.7486477233824033	1.129971590909091	2.3954698500153047
TCGA-EX-A1H6-01B-11D-A22X-09	0.525154415058865	0.8841846298031864	1.4027113862549958
TCGA-EX-A3L1-01A-11D-A21Q-09	0.5623342175066313	1.169449200913242	3.036501167631232
TCGA-EX-A449-01A-11D-A243-09	0.39953730480046273	0.7797345584481878	1.6841185720109486
TCGA-EX-A69L-01A-11D-A32I-09	0.4162995375665059	0.7985149508328317	1.48250469932916
TCGA-EX-A69M-01A-11D-A32I-09	0.8293239319784322	1.2950066676544674	2.5497581202487907
TCGA-EX-A8YF-01A-11D-A37N-09	0.5681269040865637	1.052166934189406	2.4677137870855153
TCGA-FU-A23K-01A-11D-A16O-08	0.4269314447067537	0.6740421194847059	1.2187161714571924
TCGA-FU-A23L-01A-11D-A16O-08	0.8574744337471955	1.2885684789492404	1.811043174834644
TCGA-FU-A2QG-01A-11D-A18J-09	0.5534591194968553	0.8266441821247892	1.2695218824940049
TCGA-FU-A3EO-01A-11D-A20U-09	0.7145052243392747	1.220021606049694	2.7308012198502913
TCGA-FU-A3HY-01A-11D-A21Q-09	0.5477848967745469	0.7196562151838294	0.9358506674945669
TCGA-FU-A3HZ-01A-11D-A20U-09	0.6835060274191049	0.7835109409358613	0.8997034658539435
TCGA-FU-A3NI-01A-11D-A21Q-09	0.7321661876143193	1.138309072599103	1.6843485153344309
TCGA-FU-A3TQ-01A-11D-A22X-09	0.39753605769230776	0.6482462550237487	1.2286007404433739
TCGA-FU-A3TX-01A-11D-A22X-09	0.6347807845605202	1.1036318096430808	2.0981543624161074
TCGA-FU-A3WB-01A-11D-A22X-09	0.693057187622405	1.1688912193726761	1.9701746910950149
TCGA-FU-A3YQ-01A-11D-A22X-09	0.5645025762980579	0.9229052060910469	1.6081382385730212
TCGA-FU-A40J-01A-11D-A243-09	0.7485411206478939	1.071293277486425	1.3981428318378664
TCGA-FU-A5XV-01A-11D-A28B-09	0.5661307762687295	0.8640552995391704	1.3737448407564836
TCGA-FU-A770-01A-11D-A33O-09	0.38680248731795125	0.6441139193319914	1.0528391985881864
TCGA-GH-A9DA-01A-21D-A37N-09	0.7286551008303678	1.2254080443019526	1.9645893438094655
TCGA-HG-A2PA-01A-11D-A20U-09	0.6442910187978649	1.0324514655500572	2.1057288210572884
TCGA-HG-A9SC-01A-21D-A42O-09	0.7969497307602261	1.3690862901882392	2.6674176288369473
TCGA-HM-A3JJ-01A-21D-A21Q-09	0.28438613139690005	0.7877158926882684	1.7251391622153498
TCGA-HM-A3JK-01A-11D-A21Q-09	0.4570135746606335	0.7318523504992708	1.0587600000000001
TCGA-HM-A6W2-01A-21D-A33O-09	0.31994459833795014	0.5139065367782014	0.7721130221130221
TCGA-HM-A6W2-06A-22D-A33O-09	0.4006266608495617	0.8426197458455523	1.7965265866209263
TCGA-IR-A3L7-01A-21D-A20U-09	0.41104294478527614	1.0573221757322175	3.4056208053691273
TCGA-IR-A3LA-01A-11D-A22X-09	0.606976540324349	0.7253090233492282	0.8362852199258718
TCGA-IR-A3LB-01A-11D-A243-09	0.5560105624355733	1.0474037716352365	1.768637532133676
TCGA-IR-A3LC-01A-11D-A20U-09	0.728021978021978	1.4132637157107233	3.6900044033465433
TCGA-IR-A3LF-01A-21D-A22X-09	0.7061363536138999	0.9306940870626309	1.3115593483320402
TCGA-IR-A3LH-01A-21D-A20U-09	0.6740816470422336	0.7854140291002315	0.9148337827899291
TCGA-IR-A3LI-01A-11D-A20U-09	0.6174524414889105	0.7454687484684359	0.8962276283108546
TCGA-IR-A3LK-01A-12D-A20U-09	0.8388559956128528	0.9257524797030544	1.0361069447839522
TCGA-IR-A3LL-01A-11D-A20U-09	0.6359645586256566	0.8251999407582938	1.0107453772754789
TCGA-JW-A5VG-01A-11D-A28B-09	0.9124289195775793	2.1681887366818873	0.0
TCGA-JW-A5VH-01A-11D-A28B-09	0.9873842592592593	1.8481831395348836	3.9629355077835435
TCGA-JW-A5VI-01A-11D-A28B-09	0.8925575657894738	1.3368621064060802	2.129370629370629
TCGA-JW-A5VJ-01A-11D-A28B-09	0.6649050565451213	0.958413804685532	1.2448876336479267
TCGA-JW-A5VK-01A-11D-A28B-09	0.5406360424028268	0.9402208536844341	1.7472769409038238
TCGA-JW-A5VL-01A-11D-A28B-09	0.7590267950002438	0.8493827027440176	0.9454111812115622
TCGA-JW-A69B-01A-11D-A32I-09	0.5065036015961031	0.9271130104463438	1.6038382453735434
TCGA-JW-A852-01A-11D-A351-09	0.49643091296508773	1.0065269749518304	2.123023074928701
TCGA-JW-AAVH-01A-11D-A387-09	0.34477391760640774	0.6916436878072173	1.581779229733723
TCGA-JX-A3PZ-01A-11D-A21Q-09	0.4623103571855214	0.756258234519104	1.3090037293553543
TCGA-JX-A3Q0-01A-11D-A21Q-09	0.7264873665624624	0.8992491372055271	1.0363819408722852
TCGA-JX-A3Q8-01A-11D-A21Q-09	0.7248423980780694	1.3137027696362438	2.1356709628506443
TCGA-JX-A5QV-01A-22D-A28B-09	0.7817227916056614	1.1539037166375654	1.9082672706681765
TCGA-LP-A4AU-01A-32D-A243-09	0.44571219292314623	0.8113720781900724	1.433417538794659
TCGA-LP-A4AV-01A-11D-A243-09	0.6783949303714722	0.8980524654315135	1.2058715889473537
TCGA-LP-A4AW-01A-11D-A243-09	0.5055343511450382	0.751174398120963	1.1673259806155623
TCGA-LP-A4AX-01A-12D-A243-09	0.27790104492613454	0.6275354969574036	1.3530329289428078
TCGA-LP-A5U2-01A-11D-A28B-09	0.8045306881156298	1.0332051359699594	1.4447073426166557
TCGA-LP-A5U3-01A-11D-A28B-09	0.6241245689501937	1.0320654396728015	1.6083988512781886
TCGA-LP-A7HU-01A-11D-A33O-09	0.605776521850284	0.8171893989092182	1.1321539501954
TCGA-MA-AA3W-01A-11D-A387-09	0.7731063195178027	1.305751349730054	3.937808315715292
TCGA-MA-AA3X-01A-22D-A42O-09	0.48272070626003205	0.7252516950893774	1.1531531531531531
TCGA-MA-AA3Y-01A-11D-A387-09	0.7326463205179019	1.009731725860758	1.2765339382040677
TCGA-MA-AA3Z-01A-11D-A387-09	0.7523843324150907	0.9544685972442429	1.3221123021026844
TCGA-MA-AA41-01A-11D-A387-09	0.6651119578521912	0.7701629129800162	0.8733058531661912
TCGA-MA-AA42-01A-12D-A387-09	0.7708443181036657	0.9882287771776763	1.2004113006801982
TCGA-MA-AA43-01A-11D-A42O-09	0.9093703885882931	1.8410339256865915	4.0684767759562845
TCGA-MU-A5YI-01A-11D-A32I-09	0.38454647256438973	0.6202767749699157	1.1181273021291889
TCGA-MU-A8JM-01A-11D-A36J-09	0.5247902884812112	0.7426045431078989	1.188895987733197
TCGA-MY-A913-01A-11D-A37N-09	0.5660825507892163	0.9164232514017902	1.426667963431239
TCGA-PN-A8MA-01A-11D-A36J-09	0.8420765027322403	1.0896119078281092	1.4896033548838024
TCGA-Q1-A5R1-01A-11D-A28B-09	0.7541192114239462	1.1425149700598802	1.7098390739695086
TCGA-Q1-A5R2-01A-11D-A28B-09	0.7450607769643045	0.889517265412025	1.1763453066694987
TCGA-Q1-A5R3-01A-11D-A28B-09	0.5281839779250099	0.9456244609362412	1.9639064870170428
TCGA-Q1-A6DT-01A-11D-A32I-09	0.8972727272727273	1.1247751680015	1.6397357396068322
TCGA-Q1-A6DV-01A-11D-A32I-09	0.3482496015113053	0.6115976331360947	1.0976903336184773
TCGA-Q1-A6DW-01A-11D-A32I-09	0.809359008177262	1.1243948411417655	1.7109070951002894
TCGA-Q1-A73O-01A-11D-A32I-09	0.751592977093729	0.8427103636244012	0.941364549930931
TCGA-Q1-A73P-01A-11D-A32I-09	0.7896251051210551	0.9749852799611205	1.3126671226913746
TCGA-Q1-A73Q-01A-21D-A32I-09	0.7424736764051609	1.1969057665260197	2.166394779771615
TCGA-Q1-A73R-01A-11D-A33O-09	0.8286059490247972	1.6645098673568424	3.2233333333333336
TCGA-Q1-A73S-01A-11D-A33O-09	0.6487093153759821	1.4477652865368795	3.304772234273319
TCGA-R2-A69V-01A-11D-A32I-09	0.5099630541871921	0.7785372848948375	1.1768904751282623
TCGA-RA-A741-01A-11D-A33O-09	0.6005042179773102	1.1318677875828937	1.9826963460730789
TCGA-UC-A7PD-01A-11D-A351-09	0.4442568431823996	0.8098380323935213	2.0096342014150235
TCGA-UC-A7PF-01A-11D-A351-09	0.6751065153063504	0.7922578159656534	0.9702524380893511
TCGA-UC-A7PG-01A-11D-A42O-09	0.7733473533796432	0.9426232536146759	1.466310377486132
TCGA-UC-A7PG-06A-11D-A42O-09	0.7345237384293819	1.051075599262446	1.474633459926465
TCGA-UC-A7PI-01A-11D-A42O-09	0.5517859526670099	1.0456393806986082	1.9056181154306402
TCGA-VS-A8EB-01A-11D-A36J-09	0.6350190839694656	0.9251640164572446	1.4904458598726114
TCGA-VS-A8EC-01A-11D-A36J-09	0.7762135638763946	0.9750790403570765	1.3736077637456217
TCGA-VS-A8EG-01A-11D-A36J-09	0.47776484284051224	0.985014985014985	2.973804573804574
TCGA-VS-A8EH-01A-11D-A36J-09	0.5308566165182683	0.7277537437603994	1.028498383337093
TCGA-VS-A8EI-01A-11D-A37N-09	0.5716616754971974	1.1379893707007995	2.1877730861024416
TCGA-VS-A8EJ-01A-11D-A37N-09	0.7334080526629402	1.0074260541220894	1.4736338797814208
TCGA-VS-A8EK-01A-12D-A37N-09	0.5682084168000621	0.7319171037076696	1.0683544303797468
TCGA-VS-A8EL-01A-11D-A37N-09	0.6660766259835396	0.9043254542530954	1.1901455026455028
TCGA-VS-A8Q8-01A-11D-A37N-09	0.4260924994688009	0.6768705908799397	1.2329931972789117
TCGA-VS-A8Q9-01A-12D-A37N-09	0.36735893416927895	0.6561084905660377	1.0874464579901153
TCGA-VS-A8QA-01A-11D-A37N-09	0.7338935574229692	0.9555937067595962	1.2842375895891665
TCGA-VS-A8QC-01A-11D-A37N-09	0.46968691634719356	0.7511739351075651	1.2547525386515415
TCGA-VS-A8QF-01A-21D-A37N-09	0.6615536862939139	0.9653541341076599	1.5093115260288514
TCGA-VS-A8QH-01A-11D-A37N-09	0.9634550533339123	1.4588430851063832	2.243894048847609
TCGA-VS-A8QM-01A-11D-A37N-09	0.7613485752153745	1.2929858680150395	1.8323302031011137
TCGA-VS-A94W-01A-12D-A37N-09	0.6589933805067336	1.255920114122682	2.0161641280696303
TCGA-VS-A94X-01A-11D-A387-09	0.8002876914480564	1.0037666025810181	1.3238469687092567
TCGA-VS-A94Y-01A-11D-A387-09	0.56398753894081	0.9456946252557188	1.7538461538461538
TCGA-VS-A94Z-01A-11D-A387-09	0.5828636466954108	0.7096859678040676	0.8755975896452022
TCGA-VS-A950-01A-11D-A42O-09	0.8091851684886735	1.0993811430651619	1.597370250231696
TCGA-VS-A952-01A-11D-A387-09	0.6734229698253971	0.9	1.6695205653566525
TCGA-VS-A953-01A-11D-A387-09	0.616834614203717	0.7764611904290718	0.9463148940014454
TCGA-VS-A954-01A-11D-A387-09	0.33200953137410644	0.4982746138996139	0.7999819225380757
TCGA-VS-A957-01A-11D-A42O-09	0.3859600157752632	0.6820948851981737	1.7442290452711788
TCGA-VS-A958-01A-11D-A42O-09	0.8181857922108005	0.9707386326587422	1.1229432896989398
TCGA-VS-A959-01A-11D-A42O-09	0.6765692547979629	0.8553142672017344	1.1136506165860374
TCGA-VS-A9U5-01A-11D-A42O-09	0.4025953286450232	0.6573032627713369	1.089590050667895
TCGA-VS-A9U6-01A-11D-A42O-09	0.6939780219780219	0.8401495182955605	0.9742006503987848
TCGA-VS-A9U7-01A-11D-A42O-09	0.8982404595012509	1.1276271817289112	1.6082105606741741
TCGA-VS-A9UA-01A-11D-A42O-09	0.5874066689955042	0.8064468414707464	1.0962146831024326
TCGA-VS-A9UB-01A-22D-A42O-09	0.6111151603498542	0.9567654520458636	1.3082898550724638
TCGA-VS-A9UC-01A-11D-A42O-09	0.6752260801607681	0.9234608661876091	1.3147557215613037
TCGA-VS-A9UD-01A-11D-A42O-09	0.49520815067871937	0.6693788897818385	0.9112021767042092
TCGA-VS-A9UH-01A-11D-A42O-09	0.6781994365235209	0.9169793237958899	1.2431883417973062
TCGA-VS-A9UI-01A-11D-A42O-09	0.5309613097960304	0.762966999924829	1.0752147496333542
TCGA-VS-A9UJ-01A-11D-A42O-09	0.9028079451843047	1.1316326887261143	1.4211239414934567
TCGA-VS-A9UL-01A-11D-A42O-09	0.682683914863141	1.030441622471983	1.6690672868714411
TCGA-VS-A9UM-01A-11D-A42O-09	0.3858768857758621	0.6397152373736652	1.1897212869435092
TCGA-VS-A9UO-01A-11D-A42O-09	0.5462537956359014	0.877366255144033	1.6373344500863738
TCGA-VS-A9UP-01A-11D-A42O-09	0.7043351837166271	0.9550743067549871	1.3039114686446471
TCGA-VS-A9UQ-01A-21D-A42O-09	0.662086595302764	1.5784313725490193	3.9637599093997737
TCGA-VS-A9UR-01A-11D-A42O-09	0.48357152109149	0.9780265865967465	1.3354015667325572
TCGA-VS-A9UT-01A-11D-A42O-09	0.3768115942028986	0.7388510959939532	1.2950631458094146
TCGA-VS-A9UU-01A-11D-A42O-09	0.7117131224553711	1.189678915706313	2.0067026810724293
TCGA-VS-A9UV-01A-11D-A42O-09	0.7130093330298202	1.0648293141246477	1.5688279259671678
TCGA-VS-A9UY-01A-11D-A42O-09	0.46290675800311226	0.7286935816387856	1.1286372453928226
TCGA-VS-A9UZ-01A-11D-A42O-09	0.8468049320571616	1.1702504427017455	1.6401524875785782
TCGA-VS-A9V0-01A-11D-A42O-09	0.4496761335326358	0.8046494188226472	1.1376170487568615
TCGA-VS-A9V1-01A-11D-A42O-09	0.6227661626213095	0.7973171479038247	1.042851316396733
TCGA-VS-A9V2-01A-11D-A42O-09	0.48909843606255754	0.8201661737783412	1.3654832347140038
TCGA-VS-A9V3-01A-11D-A42O-09	0.65926748600728	0.9109969372255746	1.1127873334254075
TCGA-VS-A9V4-01A-12D-A42O-09	0.8714386317907444	1.2326236387508689	2.022479517909134
TCGA-VS-A9V5-01A-11D-A42O-09	0.7076581276129429	1.0144473828231144	1.5693673568089175
